Date,WaterLevel
2016/9/22,1121.802
2016/10/2,1121.821
2016/10/12,1121.656
2016/10/22,1121.687
2016/11/1,1121.705
2016/11/21,1121.723
2016/12/1,1121.704
2016/12/11,1121.833
2016/12/21,1121.636
2017/3/10,1122.091
2017/3/20,1122.34
2017/3/30,1122.456
2017/4/9,1122.479
2017/4/19,1122.61
2017/5/8,1122.522
2017/5/18,1122.565
2017/6/17,1122.505
2017/6/27,1122.594
2017/7/7,1122.519
2017/8/6,1122.43
2017/8/16,1122.261
2017/8/25,1122.1
2017/9/4,1122.108
2017/9/14,1122.023
2017/9/24,1121.897
2017/10/4,1121.897
2017/10/14,1121.772
2017/10/24,1121.793
2017/11/13,1121.91
2017/11/23,1121.836
2017/12/3,1121.896
2017/12/22,1121.951
