Date,WaterLevel
2005/7/22,1273.244
2005/8/1,1273.278
2005/8/11,1273.135
2005/8/21,1273.1
2005/8/31,1273.024
2005/9/10,1273.075
2005/9/20,1272.998
2005/9/29,1272.999
2005/10/9,1273.035
2005/10/29,1272.773
2005/11/8,1272.768
2005/12/18,1272.776
2006/1/26,1272.812
2006/1/28,1272.909
2006/2/25,1272.877
2006/3/4,1273.026
2006/3/17,1272.903
2006/3/27,1273.028
2006/4/6,1272.889
2006/4/26,1273.178
2006/5/6,1273.091
2006/5/15,1273.308
2006/5/25,1273.327
2006/6/4,1273.247
2006/7/14,1272.896
2006/7/22,1273.048
2006/8/3,1272.788
2006/8/13,1272.827
2006/9/2,1272.681
2006/9/11,1272.76
2006/10/11,1272.223
2006/10/21,1272.19
2006/11/20,1272.563
2006/12/10,1272.886
2007/1/8,1272.763
2007/3/19,1272.61
2007/3/29,1272.662
2007/4/8,1272.629
2007/4/28,1272.976
2007/5/7,1272.982
2007/5/17,1273.076
2007/5/27,1273.149
2007/6/2,1273.211
2007/6/16,1273.068
2007/6/26,1273.093
2007/7/6,1272.938
2007/7/16,1272.756
2007/7/26,1272.589
2007/8/25,1272.398
2007/9/3,1272.322
2007/9/13,1272.439
2007/9/23,1272.565
2007/10/3,1272.551
2007/10/13,1272.757
2007/10/20,1272.616
2007/11/2,1272.466
2007/11/22,1272.443
2007/11/24,1272.508
2008/1/10,1272.287
2008/1/30,1272.254
2008/2/29,1272.234
2008/3/20,1272.386
2008/3/30,1272.404
2008/4/9,1272.343
2008/4/18,1272.344
2008/5/28,1272.16
2008/6/17,1272.26
2008/6/27,1272.083
2008/7/27,1271.897
2008/8/6,1271.997
2008/8/15,1271.924
2008/9/4,1271.916
2008/10/4,1271.97
2008/10/24,1272.069
2008/11/3,1272.021
2008/11/13,1271.88
2008/12/3,1271.826
2009/1/1,1271.722
2009/1/11,1271.794
2009/1/21,1271.863
2009/1/31,1271.841
2009/2/10,1271.842
2009/2/20,1271.822
2009/2/21,1271.901
2009/3/2,1271.806
2009/3/12,1271.78
2009/3/22,1271.773
2009/4/1,1271.899
2009/4/10,1271.861
2009/4/20,1271.94
2009/4/30,1271.886
2009/5/2,1271.85
2009/5/10,1271.985
2009/5/20,1272
2009/5/30,1271.807
2009/6/9,1271.905
2009/6/19,1271.764
2009/6/29,1271.793
2009/7/9,1271.813
2009/8/7,1271.642
2009/8/17,1271.566
2009/8/27,1271.436
2009/9/6,1271.612
2009/9/26,1271.416
2009/10/6,1271.468
2009/10/16,1271.403
2009/10/26,1271.362
2009/11/5,1271.447
2009/11/15,1271.273
2009/11/25,1271.451
2009/12/4,1271.445
2009/12/14,1271.513
2009/12/24,1271.484
2010/1/3,1271.315
2010/1/13,1271.401
2010/1/23,1271.496
2010/2/2,1271.468
2010/2/12,1271.515
2010/2/22,1271.654
2010/3/4,1271.514
2010/3/13,1271.443
2010/3/14,1271.587
2010/4/2,1271.618
2010/4/12,1271.558
2010/4/17,1271.411
2010/4/22,1271.518
2010/5/2,1271.66
2010/5/22,1271.642
2010/6/11,1271.701
2010/6/21,1271.665
2010/7/1,1271.845
2010/7/11,1271.632
2010/7/20,1271.566
2010/8/9,1271.52
2010/8/19,1271.418
2010/8/29,1271.302
2010/9/8,1271.34
2010/9/18,1271.232
2010/9/28,1271.319
2010/10/8,1271.212
2010/10/18,1271.23
2010/10/28,1271.345
2010/11/7,1271.231
2010/11/16,1271.193
2010/11/26,1271.205
2010/12/6,1271.228
2010/12/16,1271.155
2010/12/26,1271.147
2011/1/5,1271.177
2011/1/15,1271.107
2011/1/25,1271.188
2011/2/4,1271.314
2011/2/14,1271.254
2011/2/24,1271.35
2011/3/6,1271.33
2011/3/15,1271.413
2011/4/14,1271.241
2011/4/24,1271.239
2011/5/14,1271.393
2011/6/3,1271.394
2011/6/13,1271.456
2011/6/23,1271.645
2011/7/12,1271.624
2011/7/22,1271.652
2011/8/11,1271.385
2011/8/21,1271.358
2011/8/31,1271.211
2011/9/10,1271.098
2011/9/20,1271.159
2011/9/30,1271.143
2011/10/10,1271.114
2011/10/20,1271.213
2011/10/30,1271.156
2011/11/8,1271.14
2011/11/18,1271.132
2011/11/28,1271.192
2011/12/8,1271.187
2011/12/18,1271.046
2011/12/28,1271.183
2012/1/7,1271.172
2012/1/17,1271.139
2012/2/6,1271.118
2012/2/16,1271.125
2012/2/26,1271.234
2012/3/6,1271.159
2012/3/16,1271.377
2012/3/26,1271.308
2012/4/5,1271.265
2012/4/15,1271.367
2012/4/25,1271.391
2012/5/15,1271.533
2012/6/4,1271.51
2012/6/14,1271.571
2012/6/24,1271.405
2012/7/3,1271.393
2012/7/13,1271.41
2012/7/23,1271.253
2012/8/2,1271.24
2012/8/12,1271.226
2012/8/22,1271.254
2012/9/1,1271.327
2012/9/11,1271.311
2012/9/21,1271.17
2012/10/1,1271.279
2012/10/11,1271.327
2012/10/20,1271.239
2012/10/30,1271.208
2012/11/9,1271.316
2012/11/19,1271.132
2012/11/29,1271.174
2012/12/9,1271.026
2012/12/29,1271.053
2013/1/8,1271.017
2013/1/18,1271.023
2013/1/28,1271.04
2013/2/16,1271.221
2013/3/18,1271.37
2013/4/17,1271.35
2013/4/27,1271.343
2013/5/17,1271.478
2013/5/27,1271.471
2013/6/6,1271.291
2013/6/15,1271.182
2013/6/25,1271.212
2013/7/5,1271.121
2013/7/15,1271.258
2013/7/25,1271.319
2013/8/4,1271.244
2013/8/14,1271.27
2013/8/24,1271.304
2013/9/3,1271.46
2013/9/13,1271.463
2013/9/23,1271.232
2013/10/3,1271.283
2013/10/22,1271.308
2013/11/1,1271.327
2013/11/11,1271.183
2013/11/21,1271.096
2013/12/11,1271.08
2014/1/10,1271.089
2014/1/20,1271.048
2014/1/30,1271.137
2014/2/8,1271.032
2014/2/18,1271.288
2014/2/28,1271.153
2014/3/20,1271.28
2014/3/30,1271.308
2014/4/9,1271.088
2014/4/19,1271.057
2014/5/19,1271.018
2014/5/29,1270.933
2014/6/7,1270.934
2014/6/27,1271.233
2014/7/7,1271.285
2014/7/17,1271.316
2014/7/27,1271.336
2014/8/16,1271.215
2014/8/26,1271.175
2014/9/5,1271.141
2014/9/15,1271.312
2014/9/25,1271.148
2014/10/14,1271.265
2014/10/24,1271.244
2014/11/3,1271.153
2014/11/13,1271.127
2014/12/3,1271.225
2014/12/23,1271.243
2015/1/2,1271.063
2015/1/12,1271.16
2015/1/31,1271.132
2015/2/10,1271.205
2015/2/20,1270.981
2015/3/2,1271.203
2015/3/12,1271.082
2015/4/1,1271.264
2015/4/11,1271.084
2015/4/21,1271.066
2015/5/1,1271.159
2015/5/11,1271.033
2015/5/20,1271.199
2015/5/30,1271.25
2015/6/9,1271.137
2015/6/19,1271.24
2015/6/29,1271.08
2015/7/9,1271.266
2015/7/29,1271.211
2015/8/18,1271.293
2015/8/28,1271.165
2015/9/7,1271.25
2015/9/16,1271.236
2015/9/26,1271.259
2015/10/6,1271.294
2015/10/16,1271.059
2015/11/5,1271.011
2015/11/15,1271.038
2015/11/25,1270.89
2015/12/15,1270.831
2015/12/25,1270.994
2016/1/4,1271.04
2016/1/23,1270.984
2016/2/2,1271.134
2016/2/12,1271.193
2016/2/22,1271.042
2016/3/3,1271.129
2016/3/13,1271.019
2016/3/23,1271.213
2016/4/2,1271.046
2016/4/22,1271.261
2016/5/2,1271.222
2016/5/11,1271.333
2016/5/31,1271.451
2016/6/10,1271.339
2016/6/20,1271.467
2016/6/30,1271.342
2016/7/20,1270.97
2016/7/30,1271.159
2016/8/9,1270.901
2016/8/19,1270.991
2016/9/7,1271.106
2016/9/17,1271.066
2016/9/27,1270.916
2016/10/17,1271.135
2016/10/27,1271.11
2016/11/6,1271.011
2016/11/16,1271.075
2016/11/26,1271.05
2016/12/6,1271.101
2016/12/16,1271.168
2016/12/26,1271.067
2017/1/4,1270.923
2017/1/14,1270.996
2017/1/24,1271.138
2017/2/3,1271.057
2017/3/5,1271.072
2017/4/4,1271.125
2017/4/14,1271.283
2017/4/23,1271.286
2017/5/3,1271.158
2017/5/23,1271.432
2017/6/2,1271.471
2017/6/12,1271.462
2017/7/22,1271.175
2017/8/1,1270.98
2017/8/11,1271.077
2017/8/20,1271.097
2017/8/30,1270.908
2017/9/9,1271.185
2017/9/19,1271.019
2017/9/29,1271.128
2017/10/19,1271.101
2017/10/29,1270.992
2017/11/8,1271.057
2017/11/18,1271.012
2017/11/28,1271.152
2017/12/17,1271.126
2017/12/27,1270.98
