Date,WaterLevel
2012/5/12,1809.16
2012/5/22,1808.96
2012/6/1,1809.15
2012/6/11,1809.11
2012/6/21,1808.92
2012/6/30,1808.93
2012/7/10,1809.11
2012/7/20,1809.08
2012/7/30,1808.84
2012/8/9,1808.98
2012/8/19,1809.21
2012/8/29,1809.07
2012/9/8,1809.07
2012/9/18,1809.03
2012/9/28,1808.2
2012/10/8,1808.09
2012/10/18,1808.49
2012/10/27,1808.47
2012/11/6,1808.56
2012/11/16,1808.48
2012/11/26,1808.22
2012/12/6,1808.37
2012/12/16,1808.31
2012/12/26,1808.7
2013/1/5,1808.47
2013/1/15,1808.46
2013/1/25,1807.94
2013/2/4,1808.36
2013/2/14,1808.38
2013/2/23,1809.14
2013/3/5,1808.73
2013/3/15,1808.56
2013/4/14,1809.1
2013/4/24,1809.08
2013/5/4,1809.18
2013/5/14,1809.05
2013/5/24,1809.01
2013/6/3,1808.98
2013/6/12,1809.02
2013/6/22,1808.87
2013/7/2,1809.25
2013/7/12,1809.19
2013/7/22,1809.28
2013/8/1,1809.23
2013/8/11,1808.95
2013/8/21,1809.25
2013/8/31,1809.57
2013/9/20,1808.05
2013/9/30,1808.67
2013/10/9,1808.67
2013/10/19,1808.34
2013/10/29,1807.88
2013/11/8,1808.33
2013/11/18,1808.49
2013/11/28,1809.16
2013/12/8,1808.52
2013/12/18,1808.48
2013/12/28,1808.49
2014/1/7,1808.19
2014/1/17,1808.5
2014/1/27,1808.8
2014/2/5,1808.4
2014/2/15,1808.09
2014/2/25,1808.65
2014/3/7,1809.13
2014/3/17,1808.64
2014/3/27,1808.76
2014/4/6,1808.8
2014/4/16,1808.88
2014/4/26,1808.76
2014/5/6,1808.48
2014/5/16,1808.79
2014/5/26,1808.95
2014/6/4,1808.46
2014/6/14,1808.6
2014/6/24,1808.94
2014/7/4,1808.87
2014/7/14,1808.86
2014/7/24,1809.03
2014/8/3,1808.57
2014/8/13,1808.25
2014/8/23,1808.69
2014/9/2,1808.29
2014/9/12,1808.27
2014/9/22,1808.25
2014/10/1,1807.77
2014/10/11,1808.12
2014/10/21,1808.31
2014/10/31,
2014/11/10,1808.29
2014/11/20,1808.06
2014/11/30,1808.83
2014/12/10,1808.38
2014/12/20,1808.14
2014/12/30,1808.82
2015/1/9,1807.96
2015/1/19,1808.57
2015/1/28,1808.65
2015/2/7,1808.84
2015/2/17,1808.29
2015/2/27,1808.56
2015/3/9,1808.7
2015/3/19,1809.05
2015/3/29,1809.03
2015/4/8,1808.76
2015/4/18,1809.06
2015/4/28,1808.8
2015/5/8,1808.88
2015/5/18,1809.05
2015/5/27,1808.87
2015/6/6,1809.18
2015/6/16,1809.21
2015/6/26,1809.11
2015/7/6,1809.48
2015/7/16,1809.45
2015/7/26,1808.67
2015/8/5,1809.62
2015/8/15,1808.97
2015/8/25,1808.42
2015/9/4,1808.36
2015/9/13,1808.52
2015/9/23,1808.61
2015/10/3,1808.69
2015/10/13,1808.65
2015/10/23,1808.65
2015/11/2,1808.76
2015/11/12,1808.87
2015/11/22,1809.16
2015/12/2,
2015/12/12,1808.5
2015/12/22,1808.53
2016/1/1,1808.44
2016/1/10,1808.71
2016/1/20,1808.87
2016/1/30,1808.78
2016/2/9,1808.8
2016/2/19,1809.08
2016/2/29,1809.17
2016/3/10,1809.14
2016/3/20,1808.9
2016/3/30,1808.87
2016/4/9,1809.22
2016/4/19,1808.84
2016/4/29,1809.11
2016/5/8,1809.47
2016/5/18,1809.29
2016/5/28,1809.52
2016/6/7,1809.43
2016/6/17,1809.63
2016/6/27,1810.2
2016/7/7,1810.14
2016/7/17,1809.56
2016/7/27,1809.66
2016/8/6,1809.41
2016/8/16,1809.28
2016/8/26,1809
2016/9/4,1809.07
2016/9/14,1809.05
2016/9/24,
2016/2/19,1808.99
2016/2/29,1809.1
2016/3/10,1809.08
2016/3/20,1808.92
2016/3/30,
2016/4/9,
2016/4/19,1809.14
2016/4/29,1809.24
2016/5/8,
2016/5/18,1809.19
2016/5/28,1809.45
2016/6/7,1809.35
2016/6/17,1809.56
2016/6/27,1810.06
2016/7/7,1810.05
2016/7/17,1809.84
2016/7/27,1809.66
2016/8/6,1809.38
2016/8/16,1809.27
2016/8/26,1809.12
2016/9/4,
2016/9/14,1808.97
2016/9/24,
2016/10/4,1808.78
2016/10/14,1808.88
2016/10/24,1809.02
2016/11/3,
2016/11/13,
2016/11/23,1808.98
2016/12/3,1809.17
2016/12/13,1808.8
2016/12/23,
2017/1/1,
2017/1/11,
2017/1/21,1808.7
2017/1/31,1808.89
2017/2/10,1809.46
2017/2/20,1809.52
2017/3/2,1809.75
2017/3/12,1809.77
2017/3/22,1809.3
2017/4/1,
2017/4/11,
2017/4/21,
2017/4/30,
2017/5/10,
2017/5/20,
2017/5/30,1809.76
2017/6/9,1810.04
2017/6/19,1810.26
2017/6/29,1810.59
2017/7/9,1810.27
2017/7/19,1809.9
2017/7/29,
2017/8/8,1809.44
2017/8/18,1809.4
2017/8/27,
2017/9/6,1809.55
2017/9/16,1809.48
2017/9/26,1809.51
2017/10/6,1809.34
2017/10/16,1809.38
2017/10/26,1809.85
2017/11/5,1809.51
2017/11/15,1809.41
2017/11/25,1809.41
2017/12/5,1809.28
2017/12/14,1808.97
2017/12/24,1809.31
