Date,WaterLevel
2014/2/2,688.779
2014/2/12,689.328
2014/3/23,687.69
2014/4/2,689.31
2014/4/12,687.976
2014/4/22,687.715
2014/5/12,687.264
2014/5/22,686.715
2014/6/1,686.864
2014/6/11,686.025
2014/7/20,683.311
2014/7/30,682.382
2014/8/9,680.7
2014/8/19,679.853
2014/8/29,679.055
2014/10/18,680.585
2014/10/28,680.936
2014/11/7,681.622
2014/11/16,682.114
2014/11/26,682.734
2014/12/16,684.202
2015/1/5,684.336
2015/1/25,685.612
2015/2/4,685.733
2015/2/14,685.222
2015/2/24,686.158
2015/3/6,686.249
2015/3/15,686.87
2015/4/4,687.889
2015/4/24,687.274
2015/5/4,686.561
2015/5/14,686.107
2015/5/24,685.772
2015/6/3,686.437
2015/6/13,687.825
2015/6/23,687.998
2015/7/12,687.962
2015/7/22,687.641
2015/8/11,688.8
2015/8/21,688.932
2015/8/31,688.837
2015/9/20,689.951
2015/9/30,690.211
2015/10/10,690.965
2015/10/20,690.622
2015/10/30,690.098
2015/11/18,689.704
2015/12/8,689.781
2015/12/18,690.281
2016/1/7,689.485
2016/1/17,688.888
2016/1/27,687.869
2016/2/6,687.19
2016/2/25,687.761
2016/3/6,687.006
2016/4/5,687.034
2016/4/25,687.558
2016/5/5,688.001
2016/5/15,688.151
2016/5/25,687.559
2016/6/23,686.165
2016/7/3,685.263
2016/7/13,684.792
2016/7/23,684.946
2016/8/2,684.992
2016/8/12,684.875
2016/8/22,685.156
2016/9/1,685.175
2016/9/11,686.16
2016/9/21,686.519
2016/10/1,686.816
2016/10/11,687.261
2016/10/20,687.956
2016/11/9,686.746
2016/11/19,688.638
2016/11/29,689.109
2016/12/19,688.632
2017/1/8,686.761
2017/1/18,686.794
2017/1/28,685.492
2017/2/7,685.459
2017/2/16,685.81
2017/2/26,686.08
2017/3/18,687.181
2017/3/28,686.87
2017/4/7,686.367
2017/4/17,686.229
2017/4/27,686.262
2017/5/7,686.116
2017/5/17,685.871
2017/5/27,686.02
2017/6/6,685.944
2017/6/15,685.933
2017/6/25,685.7
2017/7/5,685.9
2017/7/15,685.524
2017/7/25,684.925
2017/8/4,684.908
2017/8/14,684.958
2017/8/24,684.866
2017/9/3,685.171
2017/9/23,684.747
2017/10/3,684.861
2017/10/12,684.828
2017/11/1,685.491
2017/11/11,685.21
2017/12/1,684.467
2017/12/11,684.337
2017/12/21,683.863
2017/12/31,683.929
