Date,WaterLevel
2014/3/7,308.745
2014/3/26,311.317
2014/4/5,312.474
2014/4/15,312.691
2014/4/25,312.956
2014/5/5,314.432
2014/5/15,315.307
2014/5/25,315.331
2014/6/4,315.125
2014/6/24,314.679
2014/7/4,314.187
2014/7/14,313.451
2014/7/23,312.523
2014/8/2,311.913
2014/8/12,311.262
2014/8/22,310.567
2014/9/1,309.308
2014/9/11,307.581
2014/9/21,306.637
2014/10/1,306.296
2014/10/11,305.328
2014/10/31,304.9
2014/11/19,303.999
2015/1/28,309.601
2015/3/18,315.625
2015/3/28,315.872
2015/4/27,318.82
2015/5/7,318.393
2015/5/17,319.521
2015/5/27,319.047
2015/6/6,319.172
2015/6/16,319.251
2015/6/26,318.904
2015/7/5,317.834
2015/7/15,317.147
2015/7/25,315.417
2015/8/4,314.843
2015/8/14,313.634
2015/8/24,312.864
2015/9/3,311.534
2015/9/13,310.089
2015/9/23,308.051
2015/10/3,306.363
2015/10/13,304.827
2015/10/23,303.551
2015/12/11,302.811
2015/12/21,302.174
2016/2/19,306.896
2016/4/8,310.443
2016/4/18,311.484
2016/4/28,311.7
2016/5/8,313.595
2016/5/18,314.92
2016/5/28,315.443
2016/6/7,315.633
2016/6/17,315.523
2016/6/26,315.035
2016/7/6,315.232
2016/7/16,314.479
2016/7/26,313.615
2016/8/5,312.582
2016/8/15,311.835
2016/8/25,311.279
2016/9/4,310.247
2016/9/14,309.622
2016/9/24,308.776
2016/10/4,307.06
2016/10/14,305.773
2016/10/23,304.306
2016/11/2,302.777
2016/11/12,302.57
2016/11/22,302.254
2016/12/2,301.13
2016/12/12,302.022
2016/12/22,303.312
2017/1/1,305.154
2017/1/11,305.176
2017/1/21,305.159
2017/1/31,305.129
2017/2/10,305.575
2017/2/19,305.59
2017/3/1,306.021
2017/3/11,306.881
2017/3/21,308.803
2017/3/31,311.094
2017/4/10,313.497
2017/4/20,317.421
2017/4/30,320.644
2017/5/10,321.933
2017/5/20,321.59
2017/5/30,321.619
2017/6/8,321.649
2017/6/18,320.679
2017/6/28,320.22
2017/7/8,318.914
2017/7/28,316.822
2017/8/7,315.341
2017/8/17,314.073
2017/8/27,312.699
2017/9/6,311.19
2017/9/16,309.756
2017/9/26,308.659
2017/10/5,306.895
2017/10/15,304.601
2017/10/25,302.671
2017/11/4,300.36
2017/11/14,298.935
2017/11/24,297.158
2017/12/4,296.13
2017/12/14,294.291
2017/12/24,293.024
