Date,WaterLevel
2012/2/24,32.33
2012/3/4,32.44
2012/3/14,32.53
2012/3/24,32.69
2012/4/3,33
2012/4/13,32.34
2012/4/23,33.5
2012/5/3,34
2012/5/13,34.38
2012/5/23,34.85
2012/6/2,35.13
2012/6/12,35.11
2012/6/22,35.06
2012/7/1,35.12
2012/7/11,34.94
2012/7/21,34.62
2012/7/31,34.59
2012/8/10,34.52
2012/8/20,34.43
2012/8/30,34.3
2012/9/9,34.12
2012/9/19,33.92
2012/9/29,33.78
2012/10/9,33.48
2012/10/19,33.39
2012/10/28,33.44
2012/11/7,33.01
2012/11/17,33.33
2012/11/27,33.18
2012/12/7,33.02
2012/12/17,33.67
2012/12/27,33.51
2013/1/6,33.65
2013/1/16,33.15
2013/1/26,33.55
2013/2/5,33.78
2013/2/15,33.71
2013/2/24,33.4
2013/3/6,33.68
2013/3/16,33.93
2013/4/5,34.25
2013/4/15,34.36
2013/4/25,34.64
2013/5/5,34.84
2013/5/15,35.28
2013/5/25,35.56
2013/6/4,35.44
2013/6/14,35.35
2013/6/23,34.9
2013/7/3,35.18
2013/7/13,35.05
2013/7/23,34.85
2013/8/2,34.74
2013/8/12,
2013/8/22,34.47
2013/9/1,34.28
2013/9/21,34.06
2013/10/1,33.93
2013/10/10,33.67
2013/10/20,33.86
2013/10/30,33.69
2013/11/9,33.56
2013/11/19,33.28
2013/11/29,33.71
2013/12/9,33.69
2013/12/19,34.01
2013/12/29,33.95
2014/1/8,33.91
2014/1/18,33.83
2014/1/28,33.64
2014/2/6,33.65
2014/2/16,33.92
2014/2/26,33.78
2014/3/8,34.02
2014/3/18,34.04
2014/3/28,34.18
2014/4/7,34.48
2014/4/17,34.64
2014/4/27,34.56
2014/5/7,34.77
2014/5/17,34.63
2014/5/27,34.69
2014/6/5,34.6
2014/6/15,34.42
2014/6/25,34.3
2014/7/5,34.2
2014/7/15,34.05
2014/7/25,34.03
2014/8/4,33.76
2014/8/14,33.79
2014/8/24,33.2
2014/9/3,32.31
2014/9/13,32.01
2014/9/23,32.26
2014/10/2,31.59
2014/10/12,32.09
2014/10/22,31.8
2014/11/1,31.67
2014/11/11,31.71
2014/11/21,32.1
2014/12/1,32.29
2014/12/11,32.18
2014/12/21,32.38
2014/12/31,32.32
2015/1/10,32.16
2015/1/20,32.24
2015/1/29,32.16
2015/2/8,32.39
2015/2/18,32.06
2015/2/28,32.36
2015/3/10,32.39
2015/3/20,31.47
2015/3/30,31.44
2015/4/9,31.49
2015/4/19,32.14
2015/4/29,31.87
2015/5/9,31.96
2015/5/19,31.81
2015/5/28,31.9
2015/6/7,32.42
2015/6/17,32.89
2015/6/27,32.17
2015/7/7,32.75
2015/7/17,32.1
2015/7/27,32.17
2015/8/6,31.92
2015/8/16,32.17
2015/8/26,31.92
2015/9/5,31.95
2015/9/15,31.34
2015/9/24,31.35
2015/10/4,31.42
2015/10/14,31.39
2015/10/24,31.39
2015/11/3,31.27
2015/11/13,31.41
2015/11/23,31.28
2015/12/3,31.34
2015/12/13,31.51
2015/12/23,31.6
2016/1/2,32.13
2016/1/11,31.78
2016/1/21,32.13
2016/1/31,32.21
2016/2/10,32.19
2016/2/20,32.38
2016/3/1,31.93
2016/3/11,32.52
2016/3/21,31.8
2016/3/31,33.1
2016/4/10,32.96
2016/4/20,33.28
2016/4/30,33.37
2016/5/9,33.7
2016/5/19,34
2016/5/29,33.89
2016/6/8,34.04
2016/6/18,34.65
2016/6/28,34.33
2016/7/8,33.44
2016/7/18,34
2016/7/28,34.3
2016/8/7,33.93
2016/8/17,33.8
2016/8/27,33.77
2016/9/5,33.75
2016/9/15,33.4
2016/9/25,33.26
2016/2/20,32.31
2016/3/1,31.91
2016/3/11,32.46
2016/3/21,31.85
2016/3/31,33.07
2016/4/10,32.97
2016/4/20,33.26
2016/4/30,33.38
2016/5/9,33.6
2016/5/19,33.87
2016/5/29,33.82
2016/6/8,33.99
2016/6/18,34.67
2016/6/28,34.39
2016/7/8,33.58
2016/7/18,34.01
2016/7/28,34.31
2016/8/7,34.07
2016/8/17,33.91
2016/8/27,33.83
2016/9/5,33.77
2016/9/15,33.35
2016/9/25,33.18
2016/10/5,33.46
2016/10/15,33.17
2016/10/25,33.16
2016/11/4,33.3
2016/11/14,33.02
2016/11/24,33.63
2016/12/4,33.71
2016/12/14,33.61
2016/12/24,33.54
2017/1/2,33.61
2017/1/12,33.7
2017/1/22,33.72
2017/2/1,33.76
2017/2/11,33.71
2017/2/21,33.93
2017/3/3,34.08
2017/3/13,34.22
2017/3/23,34.23
2017/4/2,34.04
2017/4/12,34.28
2017/4/22,34.68
2017/5/1,34.89
2017/5/11,34.9
2017/5/21,35.05
2017/5/31,35.07
2017/6/10,34.86
2017/6/20,35.05
2017/6/30,35.19
2017/7/10,35.11
2017/7/20,34.98
2017/7/30,34.88
2017/8/9,34.71
2017/8/19,34.51
2017/8/28,34.26
2017/9/7,34.26
2017/9/17,33.85
2017/9/27,33.76
2017/10/7,33.98
2017/10/17,33.69
2017/10/27,33.74
2017/11/6,33.41
2017/11/16,33.62
2017/11/26,33.29
2017/12/6,33.33
2017/12/16,33.55
2017/12/25,33.75
