Date,WaterLevel
2005/11/24,29.816
2005/11/27,30.606
2005/12/17,29.712
2005/12/29,29.028
2006/1/18,29.623
2006/2/2,29.22
2006/2/15,30.078
2006/2/22,30.284
2006/2/25,30.72
2006/3/6,32.805
2006/3/9,32.279
2006/3/16,30.911
2006/3/29,33.033
2006/4/5,31.892
2006/4/13,32.697
2006/4/15,30.703
2006/4/25,32.872
2006/5/3,31.596
2006/5/5,33.206
2006/5/15,33.517
2006/5/18,32.928
2006/6/4,32.837
2006/6/7,32.818
2006/6/14,33.135
2006/6/22,32.887
2006/6/24,31.469
2006/7/3,32.142
2006/7/13,32.538
2006/7/23,32.433
2006/7/27,32.53
2006/8/12,31.019
2006/8/22,29.86
2006/9/1,30.019
2006/9/11,29.357
2006/9/20,28.731
2006/10/1,29.402
2006/10/21,28.945
2006/10/25,28.858
2006/11/9,28.911
2006/11/19,30.487
2006/11/29,30.531
2006/12/9,31.074
2007/1/3,30.899
2007/1/8,30.835
2007/1/18,30.99
2007/1/28,31.517
2007/2/7,30.472
2007/2/22,31.721
2007/2/26,32.175
2007/3/8,31.284
2007/3/14,32.077
2007/3/18,31.148
2007/3/28,31.494
2007/4/7,31.088
2007/4/17,30.964
2007/4/27,32.002
2007/5/3,32.451
2007/5/7,31.952
2007/5/17,32.553
2007/5/23,32.532
2007/5/27,31.991
2007/6/6,32.117
2007/6/7,32.716
2007/6/16,31.517
2007/6/25,33.124
2007/7/12,31.927
2007/7/15,31.861
2007/8/1,29.267
2007/8/4,29.776
2007/8/16,28.194
2007/8/24,29.244
2007/9/3,29.633
2007/9/5,28.9
2007/9/13,29.451
2007/10/10,28.669
2007/10/12,29.449
2007/10/22,29.03
2007/11/1,28.828
2007/11/14,28.939
2007/11/29,28.729
2007/12/19,29.186
2008/1/3,29.517
2008/1/23,29.087
2008/1/30,29.008
2008/2/7,28.39
2008/2/8,29.471
2008/2/18,28.97
2008/2/27,29.617
2008/3/13,31.592
2008/3/29,32.982
2008/4/2,32.677
2008/4/17,33.036
2008/4/18,32.514
2008/4/28,32.64
2008/5/18,32.491
2008/5/22,32.778
2008/5/28,31.871
2008/6/6,33.13
2008/6/11,32.827
2008/6/16,31.844
2008/6/26,32.926
2008/7/6,32.608
2008/7/16,31.791
2008/7/26,32.123
2008/7/31,31.554
2008/8/15,29.943
2008/8/20,29.488
2008/8/25,29.596
2008/9/4,28.827
2008/9/24,28.721
2008/10/3,28.628
2008/10/13,28.957
2008/10/23,28.921
2008/10/29,28.873
2008/11/2,28.593
2008/11/12,29.023
2008/11/22,29.108
2008/12/2,29.414
2008/12/3,29.421
2008/12/12,29.462
2008/12/18,29.155
2008/12/22,29.217
2009/1/1,28.65
2009/1/7,28.907
2009/1/11,29.124
2009/1/21,29.377
2009/1/22,29.082
2009/1/30,30.363
2009/2/9,31.458
2009/2/11,32.041
2009/2/26,32.085
2009/3/21,30.838
2009/3/31,33.37
2009/4/2,32.934
2009/4/10,32.389
2009/4/20,33.247
2009/4/22,32.947
2009/4/30,32.762
2009/5/7,31.945
2009/5/10,32.369
2009/5/20,32.025
2009/5/27,32.754
2009/6/11,32.686
2009/6/18,33.196
2009/6/28,32.292
2009/7/1,33.417
2009/7/8,33.307
2009/7/16,32.794
2009/7/18,33.179
2009/7/28,33.22
2009/8/5,32.335
2009/8/7,32.295
2009/8/17,31.292
2009/8/20,30.564
2009/8/27,30.296
2009/9/6,29.139
2009/9/9,28.99
2009/9/16,28.971
2009/9/25,29.111
2009/10/5,28.969
2009/10/14,28.676
2009/10/15,28.899
2009/10/25,28.82
2009/11/4,28.727
2009/11/14,28.945
2009/11/18,28.87
2009/11/24,28.909
2009/12/4,29.081
2009/12/14,29.087
2009/12/23,28.763
2009/12/24,28.994
2010/1/3,29.57
2010/1/7,29.571
2010/1/12,30.673
2010/1/22,30.98
2010/1/27,30.749
2010/2/1,31.435
2010/2/11,31.309
2010/3/3,32.601
2010/3/13,31.624
2010/3/23,32.963
2010/4/2,32.649
2010/4/12,33.03
2010/4/22,33.06
2010/5/2,33.118
2010/5/21,32.482
2010/5/27,32.061
2010/5/31,32.435
2010/6/10,32.644
2010/6/16,32.753
2010/6/20,33.027
2010/6/30,33.208
2010/7/10,33.478
2010/7/20,33.162
2010/7/21,32.963
2010/7/30,32.666
2010/8/5,31.818
2010/8/9,31.703
2010/8/19,30.6
2010/8/25,29.345
2010/8/29,29.616
2010/9/7,28.826
2010/9/9,31.347
2010/9/17,28.83
2010/9/27,28.902
2010/9/29,28.9
2010/10/7,29.239
2010/10/14,28.218
2010/10/17,29.201
2010/10/27,29.992
2010/11/6,30.18
2010/11/16,29.636
2010/11/26,29.134
2010/12/6,29.882
2010/12/16,29.58
2010/12/26,30.463
2011/1/4,30.384
2011/1/14,30.39
2011/1/24,30.51
2011/2/3,31.374
2011/2/13,31.917
2011/2/23,31.864
2011/3/5,31.923
2011/3/15,32.281
2011/4/4,33.088
2011/4/14,33.653
2011/4/24,33.384
2011/5/3,33.185
2011/5/13,33.27
2011/5/23,33.224
2011/6/2,34.34
2011/6/12,32.846
2011/6/22,33.22
2011/7/2,33.305
2011/7/12,33.244
2011/7/22,33.007
2011/8/1,32.569
2011/8/11,31.782
2011/8/21,30.655
2011/8/30,29.158
2011/9/9,29.163
2011/9/19,28.927
2011/9/29,29.352
2011/10/9,28.894
2011/10/19,28.979
2011/10/29,29.165
2011/11/8,28.977
2011/11/18,28.972
2011/11/28,28.856
2011/12/8,29.03
2011/12/18,29.236
2011/12/27,29.23
2012/1/6,29.266
2012/1/16,29.715
2012/1/26,29.927
2012/2/5,29.321
2012/2/15,29.335
2012/2/25,29.42
2012/3/6,30.323
2012/3/16,30.451
2012/3/26,31.764
2012/4/5,32.939
2012/4/14,33.628
2012/4/24,33.743
2012/5/4,33.168
2012/5/14,32.786
2012/5/24,32.846
2012/6/3,32.882
2012/6/13,33.232
2012/6/23,32.898
2012/7/3,32.366
2012/7/13,32.414
2012/7/23,31.9
2012/8/2,31.098
2012/8/11,29.927
2012/8/21,29.637
2012/8/31,29.837
2012/9/10,29.065
2012/9/20,29.02
2012/9/30,28.806
2012/10/10,29.021
2012/10/20,29.196
2012/10/30,28.869
2012/11/9,29.335
2012/11/19,29.215
2012/11/29,29.066
2012/12/8,28.851
2012/12/18,28.729
2012/12/28,28.781
2013/1/7,29.102
2013/1/17,29.016
2013/1/27,29.454
2013/2/6,29.915
2013/2/16,30.068
2013/2/26,30.207
2013/3/8,30.322
2013/3/18,31.207
2013/4/6,32.649
2013/4/16,32.644
2013/4/26,32.684
2013/5/6,31.585
2013/5/16,31.431
2013/5/26,31.117
2013/6/5,30.901
2013/6/15,30.71
2013/6/25,31.085
2013/7/5,31.306
2013/7/15,31.404
2013/7/25,30.93
2013/8/3,30.054
2013/8/13,29.121
2013/8/23,28.942
2013/9/2,29.091
2013/9/12,29.286
2013/9/22,29.55
2013/10/2,30.491
2013/10/12,30.035
2013/10/22,29.088
2013/11/1,29.509
2013/11/11,29.956
2013/11/21,29.127
2013/11/30,30.175
2013/12/10,30.984
2013/12/20,31.072
2013/12/30,31.047
2014/1/9,30.932
2014/1/19,31.319
2014/1/29,31.78
2014/2/8,31.049
2014/2/18,31.538
2014/2/28,32.168
2014/3/20,33.485
2014/3/29,33.383
2014/4/8,33.421
2014/4/18,33.56
2014/4/28,33.409
2014/5/8,33.263
2014/6/7,34.501
2014/6/17,34.324
2014/7/7,33.212
2014/7/16,33.401
2014/7/26,32.586
2014/8/5,31.766
2014/8/15,30.726
2014/8/25,30.245
2014/9/4,28.684
2014/9/14,28.855
2014/9/24,28.702
2014/10/4,29.172
2014/10/24,29.009
2014/11/3,29.154
2014/11/12,28.96
2014/11/22,28.882
2014/12/2,28.819
2014/12/12,29.026
2014/12/22,29.034
2015/1/1,29.367
2015/1/11,29.941
2015/1/21,30.902
2015/1/31,31.617
2015/2/10,32.15
2015/2/20,31.761
2015/3/2,32.036
2015/3/11,32.101
2015/3/21,32.319
2015/4/10,32.559
2015/4/20,33.3
2015/4/30,33.254
2015/5/10,32.929
2015/5/20,32.614
2015/5/30,32.691
2015/6/9,33.287
2015/6/19,33.503
2015/7/8,33.45
2015/7/18,33.152
2015/7/28,32.292
2015/8/7,31.112
2015/8/17,29.929
2015/8/27,28.89
2015/9/6,28.872
2015/9/16,28.813
2015/9/26,29.255
2015/10/6,29.027
2015/10/16,28.996
2015/10/26,28.964
2015/11/4,28.77
2015/11/14,29.08
2015/11/24,29.029
2015/12/4,29.16
2015/12/14,29.372
2015/12/24,29.564
2016/1/3,29.184
2016/1/13,30.658
2016/1/23,31.423
2016/2/2,31.841
2016/2/12,32.898
2016/2/22,32.641
2016/3/2,32.972
2016/3/12,33.246
2016/3/22,33.299
2016/4/1,33.447
2016/4/11,33.463
2016/5/1,33.398
2016/5/11,33.048
2016/5/21,32.869
2016/5/31,33.442
2016/6/10,33.607
2016/6/19,33.579
2016/6/20,33.953
2016/6/29,33.527
2016/7/19,33.362
2016/7/29,33.267
2016/8/8,32.613
2016/8/18,32.439
2016/8/28,32.087
2016/9/7,30.562
2016/9/17,29.242
2016/9/27,29.342
2016/10/7,29.675
2016/10/16,30.073
2016/10/26,29.639
2016/11/5,29.942
2016/11/15,29.577
2016/11/25,29.331
2016/12/5,29.628
2016/12/15,30.739
2016/12/25,30.701
2017/1/4,31.153
2017/1/14,31.061
2017/1/24,31.652
2017/2/3,31.568
2017/2/12,32.329
2017/2/22,32.31
2017/3/4,33.035
2017/3/14,33.118
2017/3/24,33.212
2017/4/3,33.33
2017/4/13,33.303
2017/4/23,32.576
2017/5/3,32.469
2017/5/13,31.978
2017/5/23,33.171
2017/6/2,33.271
2017/6/11,32.114
2017/6/21,32.999
2017/7/1,33.66
2017/7/11,33.651
2017/7/21,32.768
2017/7/31,32.104
2017/8/10,31.026
2017/8/20,29.706
2017/8/30,29.257
2017/9/9,29.165
2017/9/19,29.299
2017/9/29,29.243
2017/10/8,28.934
2017/10/18,28.934
2017/10/28,29.142
2017/11/7,28.884
2017/11/17,29.273
2017/11/27,29.249
2017/12/7,28.632
2017/12/17,30.621
2017/12/27,30.649
