Date,WaterLevel
2017/9/18,104.508
2017/9/23,104.362
2017/9/28,104.723
2017/10/7,104.462
2017/10/8,104.805
2017/10/17,104.969
2017/10/20,104.43
2017/10/27,105.241
2017/11/6,104.754
2017/11/16,104.603
2017/11/26,104.912
2017/11/30,104.516
2017/12/6,104.793
2017/12/13,104.568
2017/12/16,105.05
2017/12/26,104.638
2017/12/27,104.589
