Date,WaterLevel
2012/6/24,45.624
2012/7/3,45.562
2012/8/2,45.185
2012/8/22,44.845
2012/9/1,44.71
2012/9/11,44.58
2012/9/21,44.43
2012/10/1,44.351
2012/10/11,44.252
2012/10/20,44.097
2012/11/9,43.913
2012/11/19,43.905
2012/11/29,43.867
2012/12/9,43.754
2012/12/19,43.761
2012/12/29,43.924
2013/1/8,43.873
2013/1/18,44.171
2013/1/28,44.406
2013/3/8,47.076
2013/4/7,48.285
2013/4/17,48.834
2013/4/27,49.24
2013/5/7,49.388
2013/5/17,49.607
2013/5/27,49.864
2013/6/6,50.177
2013/6/15,50.106
2013/6/25,49.999
2013/7/5,49.768
2013/7/15,49.596
2013/7/25,49.3
2013/8/4,49.051
2013/8/14,48.837
2013/8/24,48.494
2013/9/3,48.325
2013/9/13,48.042
2013/9/23,47.867
2013/10/3,47.563
2013/10/12,47.314
2013/10/22,47.098
2013/11/1,46.873
2013/11/11,46.752
2013/11/21,46.795
2013/12/1,46.782
2013/12/11,46.753
2013/12/21,46.721
2013/12/31,46.65
2014/1/10,46.498
2014/1/20,46.483
2014/1/30,46.512
2014/2/8,46.653
2014/2/18,46.669
2014/2/28,46.48
2014/3/10,46.352
2014/3/20,46.516
2014/3/30,46.721
2014/4/9,46.663
2014/4/19,46.655
2014/4/29,46.911
2014/5/9,46.707
2014/5/19,46.7
2014/5/29,46.599
2014/6/7,46.452
2014/6/17,46.251
2014/6/27,46.097
2014/7/7,46.232
2014/7/17,45.783
2014/7/27,45.538
2014/8/6,45.517
2014/8/16,45.319
2014/8/26,45.219
2014/9/5,45.104
2014/9/15,45.016
2014/9/25,44.829
2014/10/4,44.72
2014/10/14,44.595
2014/10/24,44.505
2014/11/3,44.358
2014/11/13,44.228
2014/11/23,44.094
2014/12/3,44.12
2014/12/13,44.008
2014/12/23,44.011
2015/1/2,43.911
2015/1/12,43.854
2015/1/21,43.759
2015/1/31,43.659
2015/2/10,43.669
2015/2/20,43.612
2015/3/2,43.056
2015/3/12,43.444
2015/3/22,43.486
2015/4/1,43.643
2015/4/11,44.045
2015/4/21,44.537
2015/5/1,44.909
2015/5/11,45.239
2015/5/20,45.553
2015/5/30,45.825
2015/6/29,45.498
2015/7/9,45.317
2015/7/19,45.201
2015/7/29,45.082
2015/8/8,44.919
2015/8/18,44.748
2015/8/28,44.618
2015/9/7,44.501
2015/9/16,44.327
2015/9/26,44.185
2015/10/6,44.092
2015/10/16,44.056
2015/10/26,43.886
2015/11/5,43.877
2015/11/15,43.842
2015/11/25,43.743
2015/12/5,43.601
2015/12/15,43.57
2015/12/25,43.465
2016/1/4,43.441
2016/1/13,43.635
2016/1/23,43.617
2016/2/2,43.721
2016/2/22,43.817
2016/3/3,44.029
2016/3/13,44.298
2016/3/23,44.583
2016/4/2,45.148
2016/4/12,45.684
2016/4/22,46.379
2016/5/2,46.782
2016/5/11,46.995
2016/5/21,47.189
2016/5/31,47.341
2016/6/10,47.344
2016/6/30,46.876
2016/7/10,46.74
2016/7/30,46.369
2016/8/9,46.154
2016/8/19,45.955
2016/8/29,45.821
2016/9/7,45.62
2016/9/17,45.403
2016/9/27,45.254
2016/10/17,44.968
2016/10/27,44.615
2016/11/6,44.651
2016/11/16,44.529
2016/11/26,44.348
2016/12/6,44.266
2016/12/16,44.144
2016/12/26,44.04
2017/1/4,43.926
2017/1/14,43.917
2017/1/24,43.847
2017/2/13,43.672
2017/3/5,43.56
2017/3/15,43.467
2017/3/25,43.553
2017/4/4,43.752
2017/4/14,43.724
2017/4/23,44.093
2017/5/3,44.278
2017/5/13,44.51
2017/5/23,44.848
2017/6/2,45.081
2017/6/12,45.014
2017/6/22,44.875
2017/7/2,44.857
2017/7/12,44.764
2017/7/22,44.662
2017/8/1,44.615
2017/8/11,44.476
2017/8/20,44.445
2017/8/30,44.344
2017/9/9,44.245
2017/9/19,44.186
2017/9/29,44.164
2017/10/9,44.002
2017/10/19,43.822
2017/10/29,43.891
2017/11/8,43.896
2017/11/28,43.745
2017/12/8,43.67
2017/12/17,43.677
2017/12/27,43.658
